Molecular_Weight,Polar_Area,Complexity,XLogP,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,SMILES
-0.3682936405702721,-0.19699771849331482,-0.3217529986111773,0.5,-0.16425825101620534,-0.35316915326536946,-0.20151117104193222,CC(CNC(=O)C1=CN=CC=C1)NC(=O)C2=CN=CC=C2
-0.38558529184727824,0.2488335804895459,-0.3940150772404908,-5.8,0.654090697090703,0.14431373722016097,-0.02165354474378335,C(CCC(O)(P(=O)(O)O)P(=O)(O)O)CCN
0.760952619292196,0.4399041371964862,0.5035560046815084,2.8,0.4495034600639759,1.014908795569839,-0.02165354474378335,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)(C)F)C)O)(C)O
-0.16762837456378682,-0.3249570913182658,-0.16676985628778127,3.1,-0.3688454880429324,-0.35316915326536946,-0.20151117104193222,CCOC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(C)C)C=C1
-0.07585704097073781,-0.2722679378021095,-0.20670416289871765,3.0,0.04032898601052175,0.019943014598778355,-0.11158235789285778,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O
-0.5422244680800455,-0.5171856513991875,-0.4406051016199166,3.0,-0.3688454880429324,-0.7262813211295173,-0.4712976104891555,CCC1(CC2=CC=CC=C2C1)C3=CN=CN3
1.0536548727521315,0.53833442398491,0.7983092201431818,3.8,0.4495034600639759,1.1392795181912216,0.3380617078525144,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)O)O)C)O)OC)C)O)C)C)O[C@H]7CC[C@@H]([C@H](O7)C)OC)(C)O)C
0.011567229452114266,0.023022922563161897,-0.026999783149503853,1.8,-0.16425825101620534,0.14431373722016097,0.3380617078525144,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
-0.19177872550932604,-0.3122248442213396,-0.020344065381014454,-0.3,-0.3688454880429324,0.019943014598778355,-0.38136879734008106,CN1C[C@@H]2C[C@H]1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F
-0.2086839711712035,0.05776302378260559,-0.08690124306590846,1.4,-0.3688454880429324,-0.10442770802260426,-0.38136879734008106,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])[C@@H](C)O
-0.21085750275630197,0.271993647969175,-0.13063881697312452,0.0,-0.16425825101620534,0.14431373722016097,-0.29143998419100664,C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)SC3CCS(=O)C3)C(=O)O)O
-0.03939001104297354,-0.3249570913182658,0.1479505124793604,3.3,-0.5734327250696595,-0.10442770802260426,-0.29143998419100664,CC1=CC=CN2C1=NC(=C(C2=O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F)C
-0.31736055042613,-0.6109839246916855,-0.3455234192129252,5.1,-0.5734327250696595,-0.6019105985081347,-0.11158235789285778,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3
-0.2714748836296055,-0.31048204914349753,-0.25329418727814346,3.0,-0.3688454880429324,-0.35316915326536946,-0.11158235789285778,CC(C)(C(=O)O)OCC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
-0.024899800475650005,-0.30816604239553463,-0.10877003001951649,4.1,-0.5734327250696595,0.019943014598778355,0.06827526840529108,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
2.095501012542693,2.5127301766232932,1.9202730725456807,-6.4,2.4953758303312465,1.388020963433987,2.0467091576849286,C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
-0.40703080348691706,-0.11130546881868707,-0.2818186920002409,-1.4,-0.16425825101620534,-0.10442770802260426,-0.38136879734008106,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
0.10188954198843088,-0.23463282814771216,0.2725075164325192,3.8,-0.5734327250696595,-0.10442770802260426,-0.11158235789285778,CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(CC(=O)[C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl
-0.06740441813979908,-0.26995193105414655,0.14129479471087097,2.6,-0.3688454880429324,-0.22879843064398686,-0.4712976104891555,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3(C(=O)C[C@@]2([C@]1(C(=O)CCl)O)C)F)C
-0.20626893607664956,0.11566319248167842,-0.04031121868648266,-1.3,0.04032898601052175,-0.10442770802260426,-0.29143998419100664,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)C(=O)O)C
-0.3246056557097917,-0.21494677079002736,-0.37785119123130223,4.3,0.24491622303724883,-0.35316915326536946,-0.20151117104193222,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O
0.33324990404669647,-0.2079987505461387,0.06427863196120792,9.9,-0.3688454880429324,-0.10442770802260426,1.1474210261941842,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C
0.13932258595401667,-0.06382733048544734,0.33240897634892375,3.0,-0.3688454880429324,0.2686844598415436,-0.11158235789285778,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F
-0.06354036198851275,-0.1344655362983162,0.13178662647017184,1.9,0.04032898601052175,0.019943014598778355,-0.4712976104891555,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F
0.10792712972481568,0.20251344553028763,0.16601603213668875,2.7,-0.16425825101620534,0.14431373722016097,-0.11158235789285778,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C
-0.6534851348861448,-0.4094913376189121,-0.558506387804586,1.1,-0.16425825101620534,-0.47753987588675206,-0.29143998419100664,CC(COC1=CC=CC=C1)NN
0.19752493173276622,-0.06382733048544734,0.3419171445896229,3.4,-0.3688454880429324,0.14431373722016097,0.1582040815543655,CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)COC(=O)CC
-0.2707986738031303,-0.08698739796507646,-0.29227767706500996,1.0,-0.5734327250696595,0.019943014598778355,-0.20151117104193222,COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O
-0.09469431470825829,0.06355304065251287,-0.280867875176171,-1.5,0.4495034600639759,0.14431373722016097,-0.20151117104193222,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O
-0.23983792389094902,-0.4338094084725226,-0.2751629742317515,3.5,-0.3688454880429324,-0.7262813211295173,-0.11158235789285778,C[N+]1(CCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N
-0.9678116125827159,-0.5664007947933994,-0.6640470552763464,-0.5,-0.3688454880429324,-0.7262813211295173,-0.6511552367873044,[2H]C([2H])([2H])O[2H]
-0.7641903436204965,-0.6833591355655265,-0.658342154331927,2.3,-0.5734327250696595,-0.8506520437508999,-0.6511552367873044,[2H]C(Cl)(Cl)Cl
-0.1630398078841343,-0.46739150631798493,-0.19814681148208843,4.6,-0.3688454880429324,-0.6019105985081347,-0.6511552367873044,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H](C4=O)Br)C)O
-0.2113163594242672,-0.23926484164363795,-0.23998275174116468,1.5,-0.3688454880429324,0.14431373722016097,-0.20151117104193222,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
-0.004372002171941672,-0.5924558707079821,-0.18768782641731938,5.6,-0.5734327250696595,-0.47753987588675206,0.06827526840529108,CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl
-0.13261036569275497,0.09829314187195656,-0.06788490658451017,2.4,0.04032898601052175,0.019943014598778355,-0.29143998419100664,CCC(C)C(C)C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
-0.68507379392291,-0.06382733048544734,-0.5233261653139991,-1.4,0.04032898601052175,-0.22879843064398686,-0.4712976104891555,C1=CC(=NN=C1C(=O)N)NN
-0.47457933508159017,-0.44538944221233717,-0.4234903987866581,2.9,-0.16425825101620534,-0.6019105985081347,-0.29143998419100664,CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2
2.3362800114697193,1.545797359348777,1.8632240631014858,0.6,0.654090697090703,3.1292110801333437,1.1474210261941842,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2[C@H](OC3(C[C@H]2O)O[C@@H]4[C@H](O[C@H](C[C@]4(O3)C)O[C@@H]5[C@H]([C@@H](O[C@@H]([C@@H]5OC)C)O[C@@H]6[C@H](O[C@H]([C@H]([C@H]6O)OC)OC7[C@@H]([C@H]8[C@H](CO7)O[C@@]9(O8)[C@H]1[C@H]([C@@]([C@H](O9)C)(C(=O)C)O)OCO1)OC(=O)C(C)C)COC)O)C)C)O)OC(=O)C1=C(C(=C(C(=C1OC)Cl)O)Cl)C
-0.4275610168257199,-0.6138789331266391,-0.45201490350875556,4.3,-0.3688454880429324,-0.7262813211295173,-0.20151117104193222,CC(CC1=CC=CC=C1)NCC2=CC=CC=C2Cl
-0.44306312709766155,-0.20162973198924064,-0.47863777458271317,1.9,-0.16425825101620534,0.019943014598778355,-0.02165354474378335,CCN(CC)C1=NC(=NC(=N1)NN)N(CC)CC
-0.5351725656039481,-0.1738376510136857,-0.3873593594720014,2.0,-0.16425825101620534,-0.47753987588675206,-0.5612264236382299,C1=CC=C2C(=C1)C=CC(=C2O)N=NC(=O)N
-0.4213278112466762,-0.35159116891983927,-0.4063756959533997,2.3,0.04032898601052175,-0.47753987588675206,-0.11158235789285778,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O
0.26949297755047297,0.5441244408548173,0.2696550659603094,1.1,-0.16425825101620534,0.5174259050843087,-0.02165354474378335,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O
-0.19177872550932604,-0.158204605464936,-0.16676985628778127,0.3,-0.16425825101620534,-0.22879843064398686,-0.11158235789285778,CC(C(C1=CC=CC=C1)O)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C
-0.26345696711568634,0.13303324309140024,-0.3217529986111773,-1.7,0.24491622303724883,0.14431373722016097,-0.20151117104193222,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CNC(=O)N(CCCl)N=O)O)O)O
-0.19950683781189857,-0.3371161267450711,-0.22952376667639562,3.8,-0.5734327250696595,-0.35316915326536946,-0.29143998419100664,C1CC2=C(C=CC(=C2)OC(=O)C3=CC=CO3)N(C1)C(=O)C(Cl)Cl
-0.4529164702834415,-0.34348514530196905,-0.2542450041022134,1.4,-0.3688454880429324,-0.47753987588675206,-0.6511552367873044,C1C2=C(C=CC(=C2)N)N=C3N1C(=O)C4=CC=CC=C43
-0.19950683781189857,-0.24563386020053601,-0.2751629742317515,4.3,-0.16425825101620534,-0.22879843064398686,-0.02165354474378335,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl
0.1794121685236118,-0.2931119985337757,-0.022245699029154284,6.4,-0.16425825101620534,0.5174259050843087,-0.20151117104193222,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F
-0.6558760196297532,-0.6109839246916855,-0.47863777458271317,0.8,-0.5734327250696595,-0.6019105985081347,-0.4712976104891555,C#CCO[C@H]1CN2CCC1CC2
0.41511959375207463,-0.00013714491646722995,0.284868135145428,4.1,-0.3688454880429324,0.3930551824629262,0.24813289470343994,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=C(C=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
-0.008477561832683311,0.017232905693254617,-0.04886857010311189,2.7,-0.16425825101620534,-0.10442770802260426,-0.20151117104193222,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C
-0.6076960694934024,-0.1975767201803055,-0.4814902250549229,0.2,-0.3688454880429324,-0.35316915326536946,-0.4712976104891555,CC1=NC=C(N1CC(C)O)[N+](=O)[O-]
-0.09083025855697209,-0.12983352280239038,-0.22952376667639562,3.2,-0.3688454880429324,-0.22879843064398686,-0.02165354474378335,C1=CC(=CC=C1CN(CCO)C(=O)C(Cl)Cl)OC2=CC=C(C=C2)[N+](=O)[O-]
-0.4194682342238697,-0.18715468981447242,-0.4510640866846857,2.1,0.04032898601052175,-0.47753987588675206,-0.20151117104193222,C1=CC(=C(C(=C1)Cl)OCCNN=C(N)N)Cl
-0.14830809380735546,0.07513307439232744,-0.1296880001490546,-0.8,0.24491622303724883,0.019943014598778355,-0.11158235789285778,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNCC(C3=CC(=C(C=C3)O)O)O
-0.3187612707809712,-0.47955054174479017,-0.3626381220461836,3.2,-0.3688454880429324,-0.47753987588675206,-0.29143998419100664,CC1=CC(=NN1)CCN2CCN(CC2)C3=CC(=CC=C3)Cl
-0.5277342575127221,-0.4888145687366418,-0.42824448290700773,2.0,-0.3688454880429324,-0.6019105985081347,-0.29143998419100664,CC(C)C1=CC=CC=C1OCC2=NCCN2
-0.4191542796615777,-0.1292545211153996,-0.26565480599105235,-0.2,-0.16425825101620534,-0.22879843064398686,-0.38136879734008106,CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)NCCO
-0.566519721131258,-0.38227825833034784,-0.4814902250549229,1.8,-0.3688454880429324,-0.47753987588675206,-0.4712976104891555,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2
-0.44801394904149705,-0.39617429881812527,-0.23713030126895493,0.5,-0.5734327250696595,-0.47753987588675206,-0.38136879734008106,CCOC(=O)C1=C[N+](=C2CCCC(N2C1=O)C)C
-0.3680762874117623,-0.6300909803623795,-0.4073265127774696,3.6,-0.5734327250696595,-0.7262813211295173,-0.02165354474378335,C[N+](C)(C)CCOC(CC1=CC=CC=C1)C2=CC=CC=C2
0.13690755085946274,0.5672845083344464,0.15175377977564003,-3.4,0.654090697090703,0.2686844598415436,0.06827526840529108,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)NC(=O)[C@@H](CC(=O)NC)N)C(=O)O)C
-0.4316182757845705,-0.4726025215009015,-0.44345755209212634,1.4,-0.16425825101620534,-0.6019105985081347,-0.4712976104891555,C1CN=C(N1)NC2=C(C=CC=C2Br)F
-0.26678971554617087,-0.06961734735535462,-0.3093923798982684,2.0,-0.16425825101620534,0.019943014598778355,-0.02165354474378335,CC(C)NCC(COC1=CC=CC2=C1OCC(C2)O[N+](=O)[O-])O
-0.162798304374679,-0.017507195526189075,-0.20480252925057785,0.9,0.24491622303724883,-0.10442770802260426,0.24813289470343994,C1=CC=C(C(=C1)C#N)OCC(CNCCNC(=O)CC2=CC=C(C=C2)O)O
-0.2666448134404976,-0.44828445064729083,-0.20385171242650793,3.0,-0.5734327250696595,-0.6019105985081347,-0.5612264236382299,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCCN3C(=O)C2
-0.27123338012015,-0.2276848079038234,-0.413982230545959,0.6,0.24491622303724883,0.14431373722016097,0.5179193341506633,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
-0.2598827151757466,-0.5802968352811769,-0.2941793107131498,4.9,-0.5734327250696595,-0.7262813211295173,-0.5612264236382299,C1CC2=C(C(C3=CC=CC=C31)N4C=CN=C4)C(=CC(=C2)Cl)Cl
-0.5568354304020967,-0.2653199175582207,-0.44250673526805645,1.8,-0.16425825101620534,-0.6019105985081347,-0.38136879734008106,CCC(C1=CC=CC=C1)C(=O)NC(=O)N
0.3062015109876927,0.4109540528469498,0.2943763033861272,-0.4,0.4495034600639759,0.5174259050843087,-0.02165354474378335,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
-0.377736427789978,-0.6457240259111292,-0.3959167108886306,4.1,-0.5734327250696595,-0.6019105985081347,-0.29143998419100664,CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3
0.00866918733864945,0.13303324309140024,0.17932746767366756,0.0,0.24491622303724883,0.14431373722016097,-0.29143998419100664,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=C[C@]34C)O
1.909301806752586,2.576420362192273,1.5969953523619098,-5.8,2.6999630673579738,1.5123916860553697,1.5970650919395561,C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N
-0.6221379793588349,-0.3979113038790975,-0.5366376008509779,-1.9,-0.16425825101620534,-0.47753987588675206,-0.20151117104193222,CCCCNC(C)(C)P(=O)O
0.11324020693283428,-0.30932983578638595,-0.0964094113066076,6.8,-0.3688454880429324,-0.35316915326536946,0.8776345867469609,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC
0.055037861154084856,-0.27458394455007246,-0.03270468409392334,4.2,-0.5734327250696595,-0.10442770802260426,-0.29143998419100664,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)N4C5=CC=CC=C5SC6=CC=CC=C64
-0.4650157961071567,-0.46739150631798493,-0.3940150772404908,4.2,-0.3688454880429324,-0.47753987588675206,-0.38136879734008106,C[C@@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
-0.10000739191627703,-0.3145350609524326,-0.1895894600654592,3.7,-0.3688454880429324,0.2686844598415436,-0.02165354474378335,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F
0.8430638125070293,0.4630642046761153,0.8458500613466775,6.9,0.4495034600639759,0.6417966277056915,-0.38136879734008106,C[C@H]1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
2.313095674562001,2.472200058533942,1.796666885416592,-9.4,2.904550304384701,2.258616021783665,2.4064244102812262,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)N[C@H](CO)[C@@H](C)O)O
-0.5485518600277769,-0.4726025215009015,-0.4482116362124759,1.8,-0.16425825101620534,-0.7262813211295173,-0.4712976104891555,CC1=CC(=C(C=C1)NC2=NCCN2)Cl
-0.6487758164517645,-0.26763592430618366,-0.49194921011969195,1.9,-0.3688454880429324,-0.35316915326536946,-0.6511552367873044,C1=CC2=C(C=C1O)OC(=O)S2
-0.44294237534293385,-0.6648310815818231,-0.44345755209212634,3.8,-0.5734327250696595,-0.7262813211295173,-0.20151117104193222,CC1=CC=C(C=C1)C(CCN(C)C)C2=CC=CC=C2
0.1538127965213402,-0.0406672630058182,0.06808189925748757,3.7,-0.3688454880429324,0.3930551824629262,0.06827526840529108,CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C5=C(C=C4CCN3C)OCO5)OC)N)OCC)OCC
-0.41174012192129716,-0.16978463920475056,-0.3902118099442111,3.2,-0.3688454880429324,-0.22879843064398686,-0.20151117104193222,CCCOC1=CC2=C(C=C1)N=C(S2)NC(=O)OC
-0.37290635760087015,-0.46739150631798493,-0.32460544908338707,5.7,-0.3688454880429324,-0.6019105985081347,-0.38136879734008106,CC(C1=CC=C(C2=CC=CC=C21)C3CCCCC3)C(=O)O
-0.31018789619530474,-0.02908722926600364,-0.31699891449082773,-1.0,0.24491622303724883,-0.22879843064398686,0.06827526840529108,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](CC1=CC=CC=C1)N)O
0.18569125976945206,0.11566319248167842,0.20595033874762517,5.2,0.04032898601052175,0.019943014598778355,0.06827526840529108,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OS(=O)(=O)O)C)C
0.1103421648193696,-0.1639946223348433,0.2230650415808836,2.7,0.04032898601052175,-0.22879843064398686,-0.4712976104891555,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)[C@H](NC6=O)O)NC)OC
-0.35390003140673076,-0.04645727987572549,-0.31985136496303745,0.4,0.4495034600639759,-0.10442770802260426,-0.5612264236382299,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
-0.31525946989386805,0.07513307439232744,-0.30463829577791884,0.0,0.654090697090703,0.019943014598778355,-0.5612264236382299,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O
-0.3248954599211382,-0.12635951268044596,-0.2732613405836117,2.4,0.04032898601052175,-0.10442770802260426,-0.4712976104891555,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O
-0.2615732397419343,-0.44596844389932794,-0.3065399294260587,4.7,-0.5734327250696595,-0.35316915326536946,-0.20151117104193222,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
-0.4117884226231882,-0.4488634523342816,-0.3873593594720014,5.0,-0.16425825101620534,-0.6019105985081347,-0.20151117104193222,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O
-0.1966087956984339,-0.45060045739525373,-0.21431069749127699,3.2,-0.5734327250696595,-0.22879843064398686,-0.29143998419100664,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC
-0.4117884226231882,-0.4488634523342816,-0.3569332211017641,5.0,-0.16425825101620534,-0.6019105985081347,-0.20151117104193222,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C
-0.518194868889234,-0.531081691886965,-0.35598240427769423,3.2,-0.5734327250696595,-0.6019105985081347,-0.5612264236382299,C1=CC=C(C=C1)C2=COC3=CC=CC=C3C2=O
-0.1990238307929878,-0.3625922009726631,-0.20765497972278757,2.7,-0.5734327250696595,-0.10442770802260426,-0.4712976104891555,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6
0.18786479135455053,0.023022922563161897,0.3609334810710212,2.6,-0.5734327250696595,0.2686844598415436,-0.38136879734008106,CC(=O)O[C@H]1CC(=O)OC([C@H]2[C@]1([C@H]3CC[C@]4([C@@H](OC(=O)[C@@H]5[C@@]4([C@@]3(C(=O)C2)C)O5)C6=COC=C6)C)C)(C)C
-0.28137652751727643,-0.4471264472733094,-0.1886386432413893,3.5,-0.5734327250696595,-0.35316915326536946,-0.6511552367873044,C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6
0.014223768056123498,-0.4488634523342816,0.08139333479446638,8.3,-0.16425825101620534,-0.6019105985081347,-0.4712976104891555,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO
0.2627308792857221,0.03460295630297646,0.2544419967751908,0.8,-0.16425825101620534,0.3930551824629262,0.3380617078525144,CC(C)(CCCC(CC(=O)OC)(C(=O)O[C@H]1[C@@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O
-0.08310214625439957,-0.21031475729410154,-0.10211431225102709,3.0,-0.5734327250696595,0.14431373722016097,-0.02165354474378335,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
0.43468137801796114,-0.08698739796507646,-0.17152394040813085,4.6,-0.3688454880429324,0.3930551824629262,2.4963532234303005,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
-0.6995398541392879,-0.15241458859502874,-0.5157196307214398,-0.1,-0.16425825101620534,-0.35316915326536946,-0.5612264236382299,C1[C@H](NC(=O)S1)C(=O)O
-0.1772885149420025,-0.06961734735535462,0.07093434972969732,0.3,-0.16425825101620534,-0.10442770802260426,-0.5612264236382299,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
0.9512573847430452,1.3778868701214657,0.8838827343094741,-1.0,1.4724396451976112,1.388020963433987,1.1474210261941842,C1=C2C(=C(C(=CC3=NC(=CC4=NC(=CC5=C(C(=C1N5)CC(=O)O)CCC(=O)O)C(=C4CCC(=O)O)CC(=O)O)C(=C3CCC(=O)O)CC(=O)O)N2)CC(=O)O)CCC(=O)O
-0.05412172511975251,-0.14662457172512144,-0.06788490658451017,2.0,-0.3688454880429324,0.14431373722016097,-0.29143998419100664,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O
0.15357129301188474,-0.5472937391227054,-0.11067166366765632,8.6,-0.3688454880429324,-0.22879843064398686,0.24813289470343994,CCCCN(CCCC)CC[C@@H](C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
